"Freq [MHz]","re(Zt(Rectangle3_T1,Rectangle3_T1)) []","im(Zt(Rectangle3_T1,Rectangle3_T1)) []"
471,578.01467268011,-322.92979324621
471.5,567.403092117745,-346.889842979874
472,554.725813947385,-369.612861413178
472.5,540.194178672574,-390.858088337885
473,524.052510204239,-410.430355463184
473.5,506.56667367054,-428.184391376352
474,488.012469597514,-444.025982358537
474.5,468.664756869099,-457.910261418792
475,448.788000266187,-469.83763923383
475.5,428.628690573414,-479.848029109438
476,408.409832564162,-488.014053631913
476.5,388.327475327374,-494.433871094536
477,368.549092606879,-499.224152474506
477.5,349.213515639529,-502.513603828174
478,330.432073332467,-504.437289455778
478.5,312.290593274774,-505.131885846658
479,294.851947942873,-504.731895279302
479.5,278.158879871907,-503.366774412449
480,262.236896240351,-501.158885929255
480.5,247.097079113187,-498.222156203899
481,232.738707447735,-494.661313851592
481.5,219.151628374208,-490.571587729044
482,206.318347561542,-486.038753982228
482.5,194.215832196315,-481.139436561555
483,182.817036405273,-475.941581693096
483.5,172.092169252985,-470.505042427178
484,162.009731149891,-464.882223590832
484.5,152.537346867687,-459.118749764248
485,143.642423421947,-453.254129143611
485.5,135.292659667267,-447.322394419982
486,127.456432173469,-441.352708291745
486.5,120.103079254152,-435.369926185938
487,113.203102203087,-429.395112451544
487.5,106.728300054386,-423.446008951441
488,100.651851635805,-417.537456837179
488.5,94.9483563918278,-411.681773528628
489,89.5938434376524,-405.889087691433
489.5,84.5657565659248,-400.167635432804
490,79.8429214493762,-394.524021117136
490.5,75.4055000407268,-388.963446211863
491,71.2349361391853,-383.489909467573
491.5,67.3138952430017,-378.106381556578
492,63.6262011132533,-372.814957071706
492.5,60.156770911134,-367.616986543852
493,56.8915503178503,-362.513190888098
493.5,53.8174496838957,-357.503760444374
494,50.9222819668569,-352.588440546051
494.5,48.1947029902094,-347.766605332818
495,45.6241543783844,-343.037321324448
495.5,43.2008093861034,-338.399402090627
496,40.9155217347627,-333.851455188534
496.5,38.7597774890086,-329.391922393818
497,36.7256499473268,-325.019114120759
497.5,34.8057574771976,-320.731238812619
498,32.9932241946908,-316.526427982121
498.5,31.2816433675051,-312.402757493165
499,29.6650434071843,-308.35826559724
499.5,28.137856308778,-304.390968170042
500,26.6948883931641,-300.498871534654
500.5,25.3312932074744,-296.679983206094
501,24.0425464417112,-292.932320847137
501.5,22.8244227240051,-289.253919686523
502,21.6729741625111,-285.642838616708
502.5,20.5845105082796,-282.097165159099
503,19.5555808201895,-278.615019459265
503.5,18.582956520064,-275.194557452548
504,17.6636157330928,-271.833973321511
504.5,16.7947288156335,-268.531501350005
505,15.9736449792101,-265.285417264432
505.5,15.1978799260102,-262.094039140331
506,14.4651044173714,-258.955727941697
506.5,13.7731337025986,-255.868887751169
507,13.1199177409809,-252.831965741153
507.5,12.5035321550292,-249.843451929041
508,11.9221698578019,-246.901878753586
508.5,11.37413330166,-244.005820504376
509,10.8578272999744,-241.153892631748
509.5,10.3717523771657,-238.344750960652
510,9.91449860602903,-235.577090828553
510.5,9.48473989458886,-232.849646164563
511,9.08122868777145,-230.16118852447
511.5,8.70279105197649,-227.510526094116
512,8.34832211320658,-224.896502671753
512.5,8.01678182177429,-222.317996638305
513,7.70719101878979,-219.773919923113
513.5,7.41862778161683,-217.2632169715
514,7.15022402733214,-214.784863719449
514.5,6.90116235489066,-212.337866579805
515,6.67067310825966,-209.9212614436
515.5,6.45803164418539,-207.534112699493
516,6.26255578956587,-205.175512273688
516.5,6.08360347459815,-202.844578692222
517,5.92057052895027,-200.540456167144
517.5,5.77288862922775,-198.262313707663
518,5.64002338691217,-196.009344257129
518.5,5.52147256681017,-193.780763856392
519,5.41676442681248,-191.575810833903
519.5,5.32545617048858,-189.393745022724
520,5.24713250469075,-187.233847004476
520.5,5.18140429494563,-185.095417380115
521,5.12790731196768,-182.977776067328
521.5,5.08630106312829,-180.880261624279
522,5.05626770319709,-178.802230599319
522.5,5.03751101908509,-176.743056906289
523,5.02975548373072,-174.702131224947
523.5,5.0327453746238,-172.67886042605
524,5.04624395280029,-170.672667020612
524.5,5.07003269845669,-168.682988632806
525,5.10391059960287,-166.70927749604
525.5,5.14769349045149,-164.750999971662
526,5.20121343646926,-162.807636089815
526.5,5.26431816324448,-160.878679111954
527,5.33687052653387,-158.963635114531
527.5,5.41874802102982,-157.062022593412
528,5.5098423255744,-155.173372088563
528.5,5.61005888270254,-153.297225828616
529,5.71931651054026,-151.433137394898
529.5,5.83754704523001,-149.580671404568
530,5.96469501216774,-147.739403212528
530.5,6.10071732446636,-145.908918631779
531,6.24558300714817,-144.08881367196
531.5,6.39927294568273,-142.278694295802
532,6.56177965756545,-140.478176193283
532.5,6.73310708571466,-138.686884573292
533,6.91327041254153,-136.904453972644
533.5,7.10229589361361,-135.130528082318
534,7.30022070989016,-133.364759590828
534.5,7.5070928375669,-131.606810044664
535,7.72297093461571,-129.856349725768
535.5,7.94792424314566,-128.11305754607
536,8.18203250675072,-126.376620959106
536.5,8.42538590204588,-124.646735888798
537,8.67808498361889,-122.923106675504
537.5,8.94024064164612,-121.205446039485
538,9.21197407144533,-119.49347506195
538.5,9.49341675424594,-117.786923183914
539,9.78471044847302,-116.085528223084
539.5,10.0860071908364,-114.389036409087
540,10.3974693065344,-112.697202437314
540.5,10.7192694278517,-111.009789541772
541,11.0515905204512,-109.326569587284
541.5,11.3946259166176,-107.647323181484
542,11.7485793547161,-105.971839807039
542.5,12.1136650240935,-104.29991797458
543,12.4901076146191,-102.631365396868
543.5,12.878142370042,-100.965999184718
544,13.2780151442898,-99.3036460652777
544.5,13.6899824597962,-97.6441426232463
545,14.1143115668971,-95.98733556567
545.5,14.5512805032717,-94.3330820109773
546,15.0011781523587,-92.6812498029158
546.5,15.4643042995889,-91.0317178501071
547,15.9409696852242,-89.3843764919254
547.5,16.4314960524974,-87.7391278914399
548,16.9362161896634,-86.0958864561593
548.5,17.4554739644842,-84.4545792873278
549,17.9896243495607,-82.8151466585294
549.5,18.539033436819,-81.1775425243375
550,19.1040784393411,-79.541735059759
550.5,19.6851476786119,-77.9077072311791
551,20.2826405551097,-76.2754573995091
551.5,20.8969675000394,-74.6449999561933
552,21.5285499058551,-73.0163659926843
552.5,22.1778200330551,-71.3896040039607
553,22.8452208905912,-69.7647806265499
553.5,23.5312060870276,-68.1419814114984
554,24.2362396494463,-66.5213116325659
554.5,24.9607958068694,-64.9028971298737
555,25.7053587348139,-63.2868851890469
555.5,26.4704222573687,-61.6734454557792
556,27.2564895029909,-60.0627708855595
556.5,28.0640725100194,-58.4550787280971
557,28.8936917776782,-56.8506115457734
557.5,29.7458757581372,-55.2496382651924
558,30.6211602850044,-53.6524552606079
558.5,31.5200879333796,-52.0593874677274
559,32.4432073064358,-50.4707895260049
559.5,33.3910722432734,-48.8870469471906
560,34.3642409426195,-47.3085773074575
560.5,35.3632749967678,-45.7358314599843
561,36.3887383300163,-44.1692947643513
561.5,37.4411960357121,-42.6094883285842
562,38.5212131059259,-41.0569702590607
562.5,39.6293530477123,-39.5123369128703
563,40.7661763798733,-37.976224146537
563.5,41.9322390041681,-36.449308554256
564,43.1280904449811,-34.9323086880311
564.5,44.3542719516088,-33.4259862512569
565,45.6113144574865,-31.9311472564209
565.5,46.8997363910182,-30.4486431366617
566,48.2200413329863,-28.9793717999769
566.5,49.5727155160239,-27.5242786138603
567,50.9582251621879,-26.0843573071284
567.5,52.3770136553767,-24.6606507746349
568,53.829498546165,-23.2542517695183
568.5,55.3160683875815,-21.8663034665511
569,56.8370794014795,-20.4979998790978
569.5,58.3928519764481,-19.1505861111616
570,59.9836669996275,-17.8253584249974
570.5,61.6097620264443,-16.5236641038431
571,63.2713272940948,-15.2469010884622
571.5,64.9685015865999,-13.9965173654506
572,66.7013679614787,-12.7740100846458
572.5,68.4699493504322,-11.5809243825272
573,70.2742040490883,-10.4188518882335
573.5,72.1140211135457,-9.28942888880065
574,73.989215684463,-8.19433413043725
574.5,75.8995242624863,-7.13528623319352
575,77.844599962079,-6.11404069722896
575.5,79.8240077741293,-5.13238648011082
576,81.8372198711366,-4.19214212621643
576.5,83.8836109922141,-3.29515143137939
577,85.9624539485839,-2.44327862846495
577.5,88.0729152935824,-1.6384030826166
578,90.2140512044109,-0.882413488460317
578.5,92.384803625916,-0.177201565684018
579,94.5839967293676,0.475344745966437
579.5,96.8103337416115,1.07334858602201
580,99.0623942018886,1.61495195499998
580.5,101.338631704965,2.09832396029335
581,103.637372190004,2.5216695013792
581.5,105.956812834571,2.88323836237594
582,108.295021612437,3.18133467256525
582.5,110.64993757205,3.41432668782493
583,113.019371889957,3.58065683809913
583.5,115.401009749668,3.67885197821908
584,117.792413091673,3.70753377166247
584.5,120.191024274351,3.66542912943209
585,122.594170678465,3.55138061921411
585.5,124.999070279682,3.36435675361293
586,127.402838204328,3.10346206066113
586.5,129.802494273209,2.76794683518364
587,132.194971527162,2.35721646613342
587.5,134.577125715975,1.87084023285294
588,136.945745719665,1.30855946254817
588.5,139.297564858067,0.670294942186828
589,141.629273031371,-0.0438465193369799
589.5,143.937529621049,-0.833566478484159
590,146.218977067588,-1.6983702872648
590.5,148.47025502909,-2.63756365171361
591,150.688015013237,-3.65025039415829
591.5,152.86893536464,-4.73533148321403
592,155.009736480619,-5.89150538235581
592.5,157.107196120938,-7.11726975339893
593,159.158164671547,-8.41092453563242
593.5,161.159580218806,-9.77057640482355
594,163.108483289388,-11.1941445992576
594.5,165.002031111959,-12.6793680826198
595,166.837511260077,-14.2238139963042
595.5,168.612354541325,-15.8248873369102
596,170.324147005555,-17.4798417786503
596.5,171.970640955141,-19.1857915454948
597,173.549764852001,-20.9397242243584
597.5,175.059632029857,-22.7385143988441
598,176.498548135264,-24.5789379732131
598.5,177.865017237191,-26.4576870484922
599,179.157746561972,-28.3713852071876
599.5,180.375649827953,-30.3166030599202
600,181.517849171806,-32.2898739065717
