"Freq [MHz]","re(Zt(Rectangle3_T1,Rectangle3_T1)) []","im(Zt(Rectangle3_T1,Rectangle3_T1)) []"
470,30.4272009004093,-315.898878334124
470.5,29.9709129533103,-313.876968281924
471,29.5221001732209,-311.872836845648
471.5,29.080581541808,-309.886114531536
472,28.6461820962074,-307.916440011232
472.5,28.218732713947,-305.96345986457
473,27.7980699076365,-304.026828331116
473.5,27.384035628956,-302.10620707012
474,26.9764770814981,-300.201264928535
474.5,26.5752465420503,-298.311677716775
475,26.1802011899164,-296.437127991916
475.5,25.7912029439119,-294.577304848024
476,25.4081183066751,-292.731903713347
476.5,25.0308182159659,-290.900626154084
477,24.6591779026356,-289.083179684485
477.5,24.2930767549742,-287.279277583013
478,23.9323981891498,-285.488638714366
478.5,23.5770295254805,-283.71098735708
479,23.2268618702856,-281.94605303655
479.5,22.8817900030792,-280.193570363216
480,22.5417122688855,-278.453278875732
480.5,22.2065304754587,-276.724922888939
481,21.8761497952138,-275.008251346427
481.5,21.5504786716784,-273.303017677537
482,21.229428730281,-271.608979658619
482.5,20.9129146933181,-269.925899278398
483,20.6008542989297,-268.253542607268
483.5,20.2931682239427,-266.5916796704
484,19.9897800104326,-264.940084324489
484.5,19.6906159958769,-263.298534138023
485,19.3956052467671,-261.666810274933
485.5,19.104679495567,-260.04469738151
486,18.8177730808993,-258.43198347645
486.5,18.5348228908625,-256.828459843932
487,18.2557683093701,-255.233920929601
487.5,17.980551165429,-253.648164239363
488,17.7091156852606,-252.070990240881
488.5,17.4414084471912,-250.502202267681
489,17.1773783392287,-248.941606425772
489.5,16.9169765192589,-247.389011502685
490,16.6601563777929,-245.844228878861
490.5,16.4068735032034,-244.307072441286
491,16.1570856493957,-242.777358499316
491.5,15.9107527058558,-241.254905702596
492,15.6678366700327,-239.739534961017
492.5,15.4283016220044,-238.231069366636
493,15.1921137013923,-236.729334117502
493.5,14.9592410864832,-235.234156443307
494,14.7296539755294,-233.745365532828
494.5,14.5033245701931,-232.262792463089
495,14.2802270611145,-230.786270130185
495.5,14.0603376155757,-229.315633181741
496,13.8436343672457,-227.850717950932
496.5,13.6300974079888,-226.39136239203
497,13.4197087817218,-224.937406017451
497.5,13.2124524803168,-223.488689836231
498,13.0083144415346,-222.045056293929
498.5,12.8072825489944,-220.606349213897
499,12.6093466341734,-219.172413739896
499.5,12.4144984804415,-217.743096280042
500,12.2227318291374,-216.318244452026
500.5,12.0340423876952,-214.897707029621
501,11.8484278398324,-213.481333890424
501.5,11.6658878578128,-212.068975964844
502,11.4864241168077,-210.660485186296
502.5,11.3100403113685,-209.255714442608
503,11.1367421740405,-207.854517528627
503.5,10.9665374961418,-206.456749100009
504,10.799436150737,-205.062264628216
504.5,10.6354501178387,-203.670920356686
505,10.4745935118734,-202.282573258212
505.5,10.3168826114479,-200.897080993517
506,10.16233589146,-199.514301871053
506.5,10.0109740575978,-198.134094808017
507,9.86282008327445,-196.756319292628
507.5,9.7178992490484,-195.380835347676
508,9.57623918458726,-194.007503495361
508.5,9.43786991322536,-192.636184723475
509,9.3028238991829,-191.266740452947
509.5,9.17113609750324,-189.899032506794
510,9.04284400677795,-188.532923080542
510.5,8.9179877247322,-187.168274714134
511,8.79661000673632,-185.804950265425
511.5,8.67875632732622,-184.442812885292
512,8.56447494480922,-183.081725994449
512.5,8.45381696903726,-181.721553262039
513,8.34683643243562,-180.362158586083
513.5,8.24359036437385,-179.003406075879
514,8.14413886897249,-177.645160036457
514.5,8.04854520643979,-176.287284955187
515,7.95687587803886,-174.929645490654
515.5,7.8692007147836,-173.572106463949
516,7.78559296997054,-172.21453285248
516.5,7.7061294156515,-170.856789786466
517,7.63089044315804,-169.498742548277
517.5,7.55996016779091,-168.140256574767
518,7.49342653778543,-166.78119746281
518.5,7.43138144767535,-165.421430978202
519,7.37392085616816,-164.060823068167
519.5,7.32114490865546,-162.699239877669
520,7.27315806448025,-161.336547769778
520.5,7.23006922908135,-159.972613350346
521,7.19199189113935,-158.60730349726
521.5,7.15904426484811,-157.240485394572
522,7.1313494374319,-155.872026571812
522.5,7.10903552203128,-154.501794948812
523,7.09223581607743,-153.129658886406
523.5,7.08108896526894,-151.755487243378
524,7.07573913326908,-150.379149440053
524.5,7.07633617722773,-149.000515528971
525,7.08303582923343,-147.619456273092
525.5,7.09599988379274,-146.235843232018
526,7.11539639142245,-144.849548856748
526.5,7.14139985843654,-143.460446593506
527,7.17419145299154,-142.068410997235
527.5,7.21395921744653,-140.67331785536
528,7.26089828707665,-139.275044322483
528.5,7.31521111515879,-137.873469066697
529,7.3771077044339,-136.468472428249
529.5,7.44680584492054,-135.059936591345
530,7.52453135803534,-133.647745769896
530.5,7.61051834694129,-132.231786408085
531,7.70500945301564,-130.811947396679
531.5,7.8082561182907,-129.388120306033
532,7.92051885367835,-127.960199636836
532.5,8.04206751274804,-126.528083089643
533,8.17318157076935,-125.091671854348
533.5,8.31415040868047,-123.650870920784
534,8.46527360157579,-122.205589411689
534.5,8.62686121123729,-120.755740939371
535,8.79923408215987,-119.301243987419
535.5,8.9827241404293,-117.842022318935
536,9.17767469472481,-116.378005412749
536.5,9.38444073860847,-114.909128929225
537,9.60338925315674,-113.435335207259
537.5,9.83489950885752,-111.956573794187
538,10.0793633655691,-110.472802010359
538.5,10.3371855691805,-108.983985550195
539,10.6087840434574,-107.49009912161
539.5,10.8945901753788,-105.991127125747
540,11.1950490920749,-104.487064378993
540.5,11.5106199272781,-102.977916879328
541,11.8417760749622,-101.463702619053
541.5,12.1890054276109,-99.9444524460181
542,12.5528105962898,-98.4202109754529
542.5,12.933709109413,-96.8910375545223
543,13.3322335867943,-95.3570072817272
543.5,13.7489318852454,-93.8182120832294
544,14.1843672116341,-92.27476184815
544.5,14.6391181989461,-90.7267856248049
545,15.1137789404985,-89.1744328797588
545.5,15.6089589770307,-87.6178748214483
546,16.1252832309577,-86.0573057899624
546.5,16.6633918816035,-84.4929447143759
547,17.2239401747396,-82.9250366387833
547.5,17.8075981592441,-81.3538543178957
548,18.4150503431604,-79.7796998827119
548.5,19.0469952608872,-78.2029065763749
549,19.70414494266,-76.6238405598483
549.5,20.3872242769102,-75.0429027865
550,21.0969702554969,-73.4605309440592
550.5,21.8341310912237,-71.8772014616852
551,22.5994651964637,-70.2934315790884
551.5,23.393740011152,-68.7097814737132
552,24.2177306678528,-67.1268564409773
552.5,25.072218481094,-65.5453091214061
553,25.9579892476999,-63.9658417672247
553.5,26.875831344436,-62.3892085395735
554,27.8265336089616,-60.8162178259452
554.5,28.8108829898427,-59.2477345657678
555,29.829661951275,-57.6846825701937
555.5,30.8836456181824,-56.1280468201767
556,31.9735986475618,-54.5788757247625
556.5,33.100271812328,-53.0382833192258
557,34.2643982845391,-51.5074513802509
557.5,35.4666896057536,-49.9876314327824
558,36.7078313334511,-48.4801466204845
558.5,37.9884783539507,-46.9863934089638
559,39.3092498541412,-45.5078430880476
559.5,40.6707239466197,-44.0460430365189
560,42.0734319455693,-42.6026177098011
560.5,43.5178522939224,-41.1792693082452
561,45.004404146095,-39.7777780809136
561.5,46.5334406148558,-38.4000022171916
562,48.1052416957604,-37.0478772762189
562.5,49.7200068880402,-35.7234151021363
563,51.3778475368736,-34.4287021715868
563.5,53.078778928649,-33.1658973188543
564,54.8227121780425,-31.9372287836561
564.5,56.6094459535387,-30.744990526971
565,58.4386580962923,-29.5915377615722
565.5,60.309897195931,-28.4792816462287
566,62.2225741959339,-27.410683096003
566.5,64.1759541104035,-26.3882456658147
567,66.1691479433428,-25.4145074705789
567.5,68.2011049106083,-24.4920321128803
568,70.270605073499,-23.6233985983819
568.5,72.3762525010456,-22.8111902300583
569,74.516469085354,-22.0579824849119
569.5,76.6894891404494,-21.3663298910558
570,78.8933549196745,-20.7387519388881
570.5,81.1259131895344,-20.177718077396
571,83.3848129985282,-19.6856318652677
571.5,85.6675047777704,-19.2648143661935
572,87.9712409056612,-18.9174868982153
572.5,90.2930778613347,-18.6457532678552
573,92.6298800808355,-18.4515816405582
573.5,94.9783256157954,-18.3367862192623
574,97.3349136767512,-18.3030089220418
574.5,99.6959741221266,-18.3517012672168
575,102.057678929482,-18.4841066894152
575.5,104.416055658107,-18.7012435221958
576,106.76700288173,-19.0038888913804
576.5,109.106307537665,-19.3925637676067
577,111.429664104483,-19.8675194263031
577.5,113.732695485281,-20.428725557873
578,116.010975438415,-21.0758602600663
578.5,118.260052363217,-21.8083021281697
579,120.475474215605,-22.6251246367035
579.5,122.652814298626,-23.5250929790952
580,124.787697646798,-24.5066634994886
580.5,126.875827701516,-25.5679858141622
581,128.913012958632,-26.7069076796462
581.5,130.895193259223,-27.9209826213664
582,132.818465391065,-29.2074802916533
582.5,134.679107671817,-30.5633994802833
583,136.4736031954,-31.9854836555661
583.5,138.198661440512,-33.4702388705823
584,139.851237964261,-35.0139538286804
584.5,141.428551933997,-36.6127218658682
585,142.928101285802,-38.2624645762396
585.5,144.347675337852,-39.958956780961
586,145.685364729903,-41.6978525221428
586.5,146.939568605336,-43.4747117506515
587,148.108998998306,-45.2850273717653
587.5,149.19268243435,-47.124252314434
588,150.189958797193,-48.987826298656
588.5,151.100477556289,-50.8712019905549
589,151.924191487961,-52.7698702555777
589.5,152.661348057005,-54.6793842459993
590,153.312478654681,-56.5953820887763
590.5,153.878385912639,-58.5136079727374
591,154.360129330352,-60.4299314691152
591.5,154.759009465857,-62.3403649556094
592,155.076550946268,-64.2410790504814
592.5,155.314484555732,-66.1284159987401
593,155.474728654862,-67.9989009866037
593.5,155.559370177403,-69.8492513922849
594,155.57064543786,-71.6763840103607
594.5,155.510920968441,-73.477420312954
595,155.382674585722,-75.2496898335816
595.5,155.188476867526,-76.990731778485
596,154.930973199345,-78.6982949855733
596.5,154.612866527683,-80.3703363628696
597,154.236900935672,-82.0050179466043
597.5,153.805846134581,-83.6007027241329
598,153.322482943835,-85.155949368942
598.5,152.78958981231,-86.6695060344001
599,152.209930415115,-88.140303349999
599.5,151.58624234314,-89.5674467589395
600,150.921226887351,-90.9502083294223
