"Freq [MHz]","re(Zt(Rectangle3_T1,Rectangle3_T1)) []","im(Zt(Rectangle3_T1,Rectangle3_T1)) []"
137.5,33.5412073567307,578.661087679233
138,34.5443059177943,586.425995710545
138.5,35.5885407707139,594.384091150634
139,36.6761611144158,602.543251684564
139.5,37.8095732619538,610.911792348371
140,38.9913540711441,619.498496319139
140.5,40.2242657379514,628.312648333648
141,41.5112721131961,637.364070999733
141.5,42.8555567247587,646.663164295148
142,44.2605427123071,656.220948583305
142.5,45.7299149103197,666.049111514472
143,47.2676443483997,676.160059225517
143.5,48.8780154762902,686.566972301874
144,50.5656564658034,697.283867022982
144.5,52.3355729938105,708.3256624782
145,54.1931859712012,719.70825421522
145.5,56.1443737537098,731.448595168993
146,58.1955194537362,743.564784717722
146.5,60.3535640701482,756.076166825761
147,62.6260662683416,769.003438363625
147.5,65.0212697791083,782.368768845759
148,67.5481795463051,796.195933000542
148.5,70.2166479451971,810.510457788363
149,73.0374726220758,825.339785717304
149.5,76.0225077791545,840.713456577735
150,79.1847910567321,856.663310033941
150.5,82.5386885593398,873.223711880864
151,86.1000610490199,890.431807207213
151.5,89.8864549065112,908.327804214281
152,93.9173221633097,926.955293037248
152.5,98.2142747650461,946.361604619635
153,102.801379277425,966.598215522818
153.5,107.70549953924,987.721205536098
154,112.956696365226,1009.79177611916
154.5,118.588695385405,1032.87683909442
155,124.639436581746,1057.04968665616
155.5,131.151722182779,1082.39075572946
156,138.173983480295,1108.98850205941
156.5,145.761192072723,1136.94040221601
157,153.975947326968,1166.35410505411
157.5,162.889779895478,1197.34875817689
158,172.584721480656,1230.05653973981
158.5,183.155204448387,1264.62443163742
159,194.71037236784,1301.21627688659
159.5,207.376905478776,1340.01517200353
160,221.302495366771,1381.22625448846
160.5,236.660143406877,1425.0799562289
161,253.653511520453,1471.83580559815
161.5,272.523626699802,1521.78687383545
162,293.557340014394,1575.26497393235
162.5,317.098077059836,1632.64673062426
163,343.55960541617,1694.36064415703
163.5,373.443808020677,1760.89526074462
164,407.363822245823,1832.80852530016
164.5,446.074431327099,1910.73830217774
165,490.512349410262,1995.41386222605
165.5,541.850130579394,2087.66776774394
166,601.56901400142,2188.44689216404
166.5,671.558324106096,2298.82001541093
167,754.252409684311,2419.97703312753
167.5,852.82098227902,2553.2103622885
168,971.435646787395,2699.8608306095
168.5,1115.64483870768,2861.1948037317
169,1292.9008770558,3038.15004940538
169.5,1513.29287122378,3230.83259121597
170,1790.53460337773,3437.54301439409
170.5,2143.196612998,3652.92011425999
171,2595.94248068121,3864.46145375233
171.5,3179.83672991788,4046.20689164094
172,3928.97794074206,4148.06697033668
172.5,4866.7709772075,4080.75680267044
173,5969.77280335506,3704.67825676761
173.5,7102.10595766963,2854.4590380394
174,7965.05155070498,1453.15546792587
174.5,8199.410797231,-311.122679422545
175,7676.25351898954,-1990.71760773308
175.5,6633.95146429661,-3196.41689877632
176,5445.37230681773,-3841.84664213733
176.5,4361.4269624241,-4058.46912198802
177,3472.32165107773,-4017.39452488445
177.5,2776.78834963788,-3845.74950005402
178,2241.73743596407,-3619.56030071464
178.5,1830.56797420129,-3379.38951855531
179,1512.45543303709,-3145.14892833173
179.5,1263.78108125004,-2925.65600864785
180,1067.09856643878,-2724.04109126726
180.5,909.67095853863,-2540.63972913939
181,782.196952241657,-2374.49755731705
